user_id_str, id_str,followers_count,lang,location,PLSC508
16672644,438018541359742976,3482.0,en,b'United States',1
35208860,441272228009623552,971.0,en,b'',2
177049868,440193571971280896,1492.0,en,b'Hinsdale IL',6
43279668,438013812151947264,262.0,en,b'',1
320810188,453294226873528320,3235.0,en,b'Des Moines Iowa',9
413111923,452482952983613442,649.0,en,b'The Lake of the Ozarks MO.',5
248795646,438244608179707904,470931.0,en,b'New York New York',2
799099429,438028267606802433,122.0,en,b'earth',2
147992355,454319374577729536,17874.0,en,b'Kenya',4
561581796,453258190491496448,1880.0,en,b'Chicago IL',6
254125654,445603689840271360,404.0,en,b'Pennsylvania',3
14080025,438032454755307521,183.0,en,b'San Francisco CA',3
125600441,438023573312380928,1366.0,en,b'UK',1
121312902,438026070034747393,159.0,en,b'Baltimore MD',1
68522976,453651270335619072,4186.0,en,b"Ma Patrie est l'Humanit\xc3\xa9",2
626170807,456072086172098560,432.0,en,b'#Bloomington #MN03 #CD3 ',11
2254114782,444550209906176001,673.0,en,b'',3
21010646,438026877010468864,1306.0,en,b'\xc3\x9cT: 27.771398-82.632861',1
1213416901,438374312626892800,299.0,en,b'Minnesota',2
91510214,438026915731873792,551.0,en,b'New Orleans LA',1
107536234,453651726537461761,10720.0,en,b'United States',2
97507562,438026471194783744,1914.0,en,b'En la tierra de mam\xc3\xa1\xf0\x9f\x87\xa8\xf0\x9f\x87\xb1',1
106337315,438024850289217536,5830.0,en,b'Louisville KY USA',1
1122367003,438032154929668096,222.0,en,b'US',1
887154228,438030236232318976,1515.0,en,b'',1
604539052,438027015720271872,109.0,en,b'',1
26549796,438038519521370112,602.0,en,b'San Francisco CA',1
1256827484,438037501962252288,1361.0,en,b'United States',1
759665412,449255867494715392,8234.0,en,b'',9
2361348275,438034285191507968,243.0,en,b'Laurel and Hardy Movies',1
16659634,439120258209964032,3594.0,en,b'Hinsdale IL',4
20409665,438032977579503616,801.0,en,b'Barking',1
522390967,438036886108377088,680.0,en,b'Gotham City',1
36154138,438033131204255744,160.0,en,b'Kansas City',1
762726715,440212445160673281,1437.0,en,b'',7
619624869,438032485424041984,95.0,en,b'New York NY',1
123345117,438038863202631681,361.0,en,b'Grenada',1
285719381,438038184656527360,1604.0,en,b'Memphis TN USA',1
776727012,438034555912847360,194.0,en,b'',1
2281124090,438039207454334976,722.0,en,b'Chicago-area',1
60622156,438040673636200449,23306.0,en,b'Los Angeles & Washington DC',1
1961832770,438034700926717952,78.0,en,b'Minneapolis',1
250269776,438033411337621504,43.0,en,b'Clearwater Fl. USA',1
158976021,438036491487293440,108.0,en,b'',1
1705605066,438032742987878400,387.0,en,b'',1
16232504,444177480622956545,612.0,en,b'Bay Area California',3
1464882348,440852998479433728,949.0,en,b'wadia',2
17699845,438046948969709568,1972.0,en,b'Washington D.C.',1
1216520143,441818183604125696,120.0,en,b'',6
25154759,438045379842834432,426.0,en,b'NYC',1
35860441,438045107800272897,847.0,en,b'Virginia Beach VA',1
367361090,438043276319657984,971.0,en,b'on the margins of everything',1
930768434,438046731222413312,338.0,en,b'New York City',1
27602245,441429997668929537,1949.0,en,b'Earth',2
856663056,438044799841865728,2465.0,en,b'In My lane In My zone\xe2\x80\xbc\xef\xb8\x8f',1
541328418,438048782517673984,3760.0,en,b'Ouisconsing',1
80611812,438053107743096832,31808.0,en,b'New Hampshire',1
19027021,438050726359859200,3670.0,en,b'Fayetteville NC',1
257769063,441711853127729152,1360.0,en,b'Las Vegas NV',4
19692478,438043010191085568,47660.0,en,b'New York NY',1
1145485878,438049381326270464,2567.0,en,b'Patron State of Shootin Stuff',1
48088063,455964096563650560,76708.0,en,b'United States',2
105866488,438046185203720192,390.0,en,b'Indianapolis IN',1
28443929,438048791628111873,11590.0,en,b'Fort Atkinson WI',1
37730129,441197837280628736,23980.0,en,b'Grand Rapids MI',5
38798062,438058780165537793,767.0,en,b'Sacramento CA',1
40351413,438063547067957249,1681.0,en,b'Austin TX',1
20322800,438056686465855488,124.0,en,b'Online',1
14132437,448805691545772032,2450.0,en,b'New Orleans Louisiana',2
14389689,438053411028623360,475.0,en,b'St. Paul Minnesota',1
36786528,438062700552531969,1096.0,en,b'5409 18th Ave Brooklyn NY',1
874753681,438055127598235648,1240.0,en,b'',1
18794365,447012169503506432,1264.0,en,b'Los Angeles CA',2
458552603,449878401457737728,273.0,en,b'Carlyle Lake Il',4
1535596561,445338125926416384,1135.0,en,b'',3
246459126,438054579281084418,84909.0,en,b'London',1
1897858303,438062213715488769,143.0,en,b'',1
227827584,455210072411742208,1658.0,en,b'Canada',4
368518609,446315000638889984,833.0,en,b'South Jersey',2
114507370,438055665039187969,10391.0,en,b'United States',1
438659266,438060065913057282,737.0,en,b'washington dc',1
234393489,438061945904570370,882.0,en,b'Alexandria Va.',1
423113414,454369605914337283,13963.0,en,b'Minneapolis',8
20680399,454270168323981312,6532.0,en,b'Louisiana USA',7
2348605415,438064615927578624,346.0,en,b'New York',1
54274064,438058158339006464,1505.0,en,b'San Francisco CA',1
14663643,438071467331551232,1447.0,en,b'Key West -- Minneapolis',1
134511121,438065311829352448,209.0,en,b'',1
555392321,455762533878865920,2634.0,en,b'',3
2292379369,438072234251255808,740.0,en,b'Post Falls Idaho',1
2257202982,449610975214583809,1450.0,en,b'Sacramento office',2
118509058,439086745716793344,202.0,en,b'Northeast small organic farm.',2
2269706786,438070863636606976,493.0,en,b'PDX',1
204906416,438067200390615041,3826.0,en,b'Nova Scotia Canada ',1
97493200,438074898032771072,1945.0,en,b'Seattle WA',1
33588180,438078054653382657,4900.0,en,b'The World',6
33276161,439486475353481216,500940.0,en,b'NYC LA & The Beautiful South',2
21840425,453201499209105410,3084.0,en,b'San Diegan in VA/DC',3
20098372,456119609754931200,1722.0,en,b'Syracuse NY',12
867504295,438074465931776000,2756.0,en,b'Washington DC ',1
466864502,438077669251751936,32.0,en,b'',1
527031683,438078998334038016,363.0,en,b'Dearborn Michigan USA',1
240786935,438074306980229120,483.0,en,b'',1
38214128,453570263272005633,46162.0,en,b'',4
428567107,446419393128722432,13256.0,en,b'',2
55457447,438073606254637056,354.0,en,b'Los Angeles CA',1
20094138,450702748951277568,216296.0,en,b'',4
540210196,438076236619710464,420.0,en,b'New York NY',1
22204106,446888731648077824,14872.0,en,b'Oregon',2
783536911,438075109669355520,619.0,en,b'Zanesville Ohio',1
911914134,438079149714837504,746.0,en,b'seattLAOS',1
15170286,440205682982150144,32640.0,en,b'CyberSpace',2
1183424425,438079306213105664,413.0,en,b'Vermont',1
355683008,438079446080167936,374.0,en,b'Nashville TN',2
37276762,448924697875341312,2535.0,en,b'Calgary Alberta Canada',7
229144698,438079360973541376,4637.0,en,b'SoCal - THEVALLEYAHMAHGAWD',1
17592514,438081082546610177,107.0,en,b'',1
113785449,438079405546426369,1396.0,en,b'',1
1666171921,438082826328485888,3271.0,en,b'U.S.A.',1
298901356,439475081647886336,701.0,en,b'Los Angeles CA',2
372640702,438084020229128192,2029.0,en,b'Pine Bluff AR \xe2\x9c\x88 Orlando \xe2\x9c\x88 ATL',1
2243116610,449944994715951105,8835.0,en,b'Seattle WA',2
1688748530,440549325911752704,6797.0,en,b'Seattle WA',3
35499806,438082251562434560,107.0,en,b'',1
396281683,438081923957551104,551.0,en,b'North Central USA',1
48847572,438079460105916416,658.0,en,b'Geneva Ohio',1
63516793,454762825429168128,200.0,en,b'',10
519211564,438080187947687936,245.0,en,b'',1
53217940,438079693921980416,247.0,en,b'The Milky Way',1
1231811838,438085604559945729,6593.0,en,b'Brampton Ontario',1
50435488,446502345099448320,228.0,en,b"I'm MY Amy' since now DaDe",2
434536441,452648742294794242,1008.0,en,b'Oregon',3
1548158070,438095175270031360,21101.0,en,b'Washington DC',1
190730444,441310971294793729,696.0,en,b'Michigan',2
2270663461,442026631092109313,536.0,en,b'Washington USA',5
313314115,438088938977501185,850.0,en,b'Baltimore MD',1
330703607,438095549015666688,1684.0,en,b'',1
375982989,438092267631677440,80.0,en,b'',1
117229567,453574438370705408,211.0,en,b'Memphis TN USA',3
49072051,448982774796414976,1536.0,en,b'Philadelphia PA',2
16090124,438092945774747649,793.0,en,b'IL',1
482413140,441389591522988032,247.0,en,b'UT CA TX MD PA West Haven ',2
606944749,438089880782917632,391.0,en,b'',1
22386125,438094793134993409,65.0,en,b'',1
260445261,438881400813404160,2895.0,en,b'',2
251675092,448582932563652608,135.0,en,b'Somewhere out there...',2
399064740,444184027411386368,7113.0,en,b'Anderson IN',3
412750502,438092519037874176,490.0,en,b'MI',1
389890808,442072930810605568,392.0,en,b'Berkeley',2
338468835,438090163752013824,269.0,en,b'Los Angeles CA',1
55840984,438090258857484288,1589.0,en,b'Maine USA',1
20940623,438092255547895808,6366.0,en,b'West Coast',1
114573640,448065876324261888,1391.0,en,b'Muskegon MI',4
42162720,438089450510229504,225.0,en,b'Fort McMurray Ab Canada',1
441405741,438100201908105216,4398.0,en,b'Potemkin Village Suites',1
21359802,438099150911967232,372.0,en,b'UTAH',1
241983693,438102169196044288,521.0,en,b'',1
2356555069,441226498972717056,257.0,en,b'',3
41425753,438101837267218432,1048.0,en,b'West Haven UT',2
198097979,453705591962087424,1235.0,en,b'',13
575815317,454255973494833152,18589.0,en,b'Lafayette LA',4
121918804,438096193705353217,473.0,en,b'Louisiana',1
1499357226,438098171781079040,3992.0,en,b'Missouri USA',1
1226307770,438096427072630785,515.0,en,b'',1
64341682,451815063490265089,280.0,en,b'Koreatown CA 90005',3
37249140,438098032823791616,598.0,en,b'',1
117591663,438098300890120192,1511.0,en,b'Here there and everywhere',1
51687650,447866488859267072,1860.0,en,b'Washington DC',3
14065803,438466848015659008,2221.0,en,b'Mudville',3
919699758,438099935162925057,1451.0,en,b'Louisiana and North Carolina',1
497229294,438099539124162560,2395.0,en,b'',1
520665722,438099888346120192,2183.0,en,b'Texas',1
1673381282,453629125803388928,1271.0,en,b'Hartford',52
63330144,438114254630043648,1465.0,en,b'Sacramento CA',1
11307052,438113057995489280,1246.0,en,b'New York NY',1
32845990,444629524819374080,3515.0,en,b'USA',5
538234051,456109480611422208,638.0,en,b'',4
388596055,454310938523348992,472.0,en,b'Independence Oregon',26
73938274,438106749959405568,61.0,en,b'California Born & Bred',1
1682129370,438112261328994304,95.0,en,b'',1
2261691428,438108292473044992,1345.0,en,b'',1
703751653,438114129682108417,184.0,en,b'Baltimore MD',1
53716055,438105646949347328,237.0,en,b'New Orleans',1
16988154,438106521361080320,48319.0,en,b'Somewhere',1
242979820,438113610947362816,96.0,en,b'Here',1
16174578,438112761814720512,1593.0,en,b'Clarksville TN',1
112827871,438107392820391936,210.0,en,b'Leesburg VA',1
14249604,442346077077766147,2163.0,en,b'Portland OR',2
195339535,438118509772431360,106.0,en,b'Anderson IN',1
587104801,441762401881321474,899.0,en,b'Chicago',2
130686468,438132153130315776,9240.0,en,b'California',1
51488429,438116288846913536,147.0,en,b'Waynesboro Virginia',1
39341194,438132918129410049,67.0,en,b'Los Angeles CA',1
533234775,438119230341271552,453.0,en,b'Denham Springs LA',2
860270760,438122990853562368,126.0,en,b'Hood River Oregon',1
1463558024,450843578030256129,381.0,en,b'Bay Area',4
20371573,454004471693991936,2288.0,en,b'Utah #UniteBlue',13
62341471,438122451592298497,477.0,en,b'United States of America',1
216147612,438115227872526336,409.0,en,b'San Francisco',1
130565754,438114670654668800,616.0,en,b'HTX//Louisiana Bred',1
43013901,450977222422450176,3713.0,en,b'',5
194870705,450288043157884928,3718.0,en,b'Rural Tennessee ',7
2295359443,438120648905224192,2117.0,en,b'Chicagoland & New Orleans',1
2253946886,441728829489311745,775.0,en,b'Burlington VT',2
134418819,446082899461566464,5577.0,en,b'Worcester MA',2
1576012038,438121919494119424,168.0,en,b'perpetual state of anxiety',1
134988013,438139343996059648,1131.0,en,b'',1
482599267,449346996542111744,4507.0,en,b'Louisiana USA.',6
101962498,438136537675345920,231.0,en,b'Eastside Los Angeles',1
394210451,438139441736335360,3513.0,en,b'Washington DC & Kentuckiana',1
314126894,438134115414851584,419.0,en,b'New York NY',1
100600166,438138761650905088,539.0,en,b'Florida USA',1
25709512,438136769146785792,3574.0,en,b'Hurricane WV',1
1651522832,438133858454601729,315535.0,en,b'Florida',1
1656575946,438134305332527104,4365.0,en,b'Heart Of Dixie',1
385302279,452221025975926784,1488.0,en,b'Los Angeles Native',4
1329863563,452460307948900353,855.0,en,b'',10
55157040,449782466195488768,167.0,en,b'',15
417150122,449631470361923584,6030.0,en,b'',2
282032182,454282967704014848,528.0,en,b'Lynchburg VA',4
725367606,438145730176229376,374.0,en,b'Tennessee',1
1281092792,438145309038751744,272.0,en,b'Here',1
528621974,438142074446426113,218.0,en,b'Miami FL',1
507762936,452195682745479168,1718.0,en,b'San Diego CA',2
1529469457,438148470709682176,295.0,en,b'Salt Lake City',1
187640330,449885933325000704,398.0,en,b'E-Town PA USA',7
16075327,438147207242342401,5471.0,en,b'Salt Lake City Utah',1
1070777636,438150140239818752,651.0,en,b'Bronx NY',2
542139142,439129650007408640,612.0,en,b'Minneapolis  MN',2
505732940,438149611065446400,16524.0,en,b'North America',1
770852108,444688711586811904,23111.0,en,b'California USA',2
301550749,441399470488842240,2817.0,en,b'Hartford Connecticut',2
741913790,438151603762524161,3873.0,en,b'Texas',1
342483183,451414172782186496,1942.0,en,b'Texas',4
263310916,438155527559081984,6321.0,en,b'Toronto Ontario',1
14199942,438158996047147009,1694.0,en,b'Toronto',1
107562073,449378295998451713,2478.0,en,b'Santiago Rep\xc3\xbablica Dominicana',4
548110812,445984278372163585,3812.0,en,b'GB',4
633753027,438153506797539328,1580.0,en,b'Nevada USA',1
386127157,438154880373379072,10004.0,en,b'Ithaca NY',1
736179114,438152113672056832,4927.0,en,b'Incline Village Lake Taheezi',1
1460795006,456160986769027072,472.0,en,b'here',2
216794829,438460026106044416,886.0,en,b'Wisconsin USA',2
2352114139,438156123288637440,181.0,en,b'Berwick ME',1
2176086278,438160624817037312,427.0,en,b'studying',1
307554061,455746289876357120,676.0,en,b'Toronto',2
44405573,453239295503917056,2278.0,en,b'',3
56413858,450631073157087232,845421.0,en,b'New York NY',2
140517388,438150956509704192,19888.0,en,b'Phoenix AZ',1
74475320,438157870421385216,257.0,en,b'Toronto',1
283083066,439398408223469568,911.0,en,b'Jacksonville Florida',2
62998485,438171394464313344,181.0,en,b'',1
1117416336,438167366632230912,375.0,en,b'Jacksonville FL',1
838897814,441059721253240832,418.0,en,b'',3
454953482,438168990092124160,580.0,en,b'Toronto Canada',1
729955765,438164488030666752,291.0,en,b"Canada's West",1
40564714,438165933496860673,331.0,en,b'Knoxville TN ',2
15466126,438162170698686464,92737.0,en,b'New Zealand',1
2271700413,438167486480261120,6207.0,en,b'Palm Beach FL God help me',1
22074696,438164131372228609,1191.0,en,b'Alberta Canada',1
533927515,454390061404930048,208.0,en,b'Stanchfield Minnesota',2
37528069,438163324488802304,4029.0,en,b'New Zealand',1
16817087,438176100120682496,1114.0,en,b'Chicago IL USA',1
787800840,438170434602012672,826.0,en,b'Freiburg im Breisgau',1
345063291,438839929389342720,2332.0,en,b'Minneapolis MN',2
2286921338,438167242698936320,437.0,en,b'Cambridge Massachusetts',1
218195279,453596034045071360,201.0,en,b'FORWARD to success #26acts',7
389637803,438164244094132224,1500.0,en,b'Edmonton CA',1
15749991,438176442455969792,2551.0,en,b'Columbia SC',1
59713414,438188775751958529,118.0,en,b'',1
1948039098,438187366851682304,878.0,en,b'Division No.  6 Alberta',1
35813556,452861408242171905,2255.0,en,b'USA',4
259278126,438187172764479488,987.0,en,b'',1
59105524,438180014572716033,3249.0,en,b'US',1
382468227,438184166706786304,7125.0,en,b'Santa Fe NM',1
31173856,438188882169847808,445.0,en,b'Surrey BC',1
1679780538,438181434550132736,297.0,en,b'',1
1626253706,438178680519413760,158.0,en,b'',1
219570485,438185015143182336,921.0,en,b'New Zealand',1
23220731,452320014331564032,4012.0,en,b'',3
1179710990,438190913978761216,9527.0,en,b'Earth',1
19862971,443384708588515329,145.0,en,b'WashDC',4
287529717,438268240993603584,1154.0,en,b'Really Out Here',1
21185328,438216513263517696,1957.0,en,b'',1
18254098,438250463821955072,9660.0,en,b'Key Biscayne Florida',1
479263733,455060960512712704,5790.0,en,b'Minneapolis MN',8
64034315,438215878115467264,156.0,en,b'utah',1
557097134,438248692605546496,8014.0,en,b'Kent',1
1051358322,438230259037511680,737.0,en,b'Kentucky USA',1
559929936,444532159315861505,3083.0,en,b'California',8
85220439,452072732109586432,3340.0,en,b'',2
2183715312,438209651029442560,3350.0,en,b'Detroit Michigan',1
821535816,438268523140616192,199.0,en,b'United States',1
2227470198,438219164868542464,1325.0,en,b'SomewhereWating4IT2getBetter',1
43376169,438218342055157760,84.0,en,b'The Universe',2
554241153,438259849135013888,461.0,en,b'New Zealand',1
88931550,438269797319442432,2231.0,en,b'',1
1392690451,438269287871303680,1574.0,en,b'Leeds UK',1
779883350,438232638113865730,7820.0,en,b'The Isle of Man',1
2235611226,438289663359320064,8440.0,en,b'Anywhere and Everywhere',1
421075288,438271042919104512,820.0,en,b'Gambia',3
210827159,438288176843456512,26004.0,en,b'',1
262497821,451927060546469888,334.0,en,b'Maplewood MN',4
17715225,438279068404817921,7482.0,en,b'Brooksville FL',1
193874686,445219326724173824,147.0,en,b'Florida USA',2
76107213,439390806617489408,2253.0,en,b'Back in South Florida',4
17705915,438282145337851906,1196.0,en,b'Alexandria VA',1
28424343,438285647091367936,397.0,en,b'London ON Canada',1
216355557,438277483717087232,268.0,en,b'South Carolina',1
23679988,438272166417940482,115.0,en,b'North Carolina USA',1
466063510,438278712568475649,1278.0,en,b'',1
18592217,438281477248536576,679.0,en,b'Washington DC',1
54361572,438283991364673536,940.0,en,b'Montr\xc3\xa9al Qu\xc3\xa9bec',1
97269149,438291182234656769,4140.0,en,b'New York City',2
54616467,438283170845560833,3157.0,en,b'NY USA',1
2256910771,438290182274834432,681.0,en,b'Connecticut',1
282673499,449134408881418240,2309.0,en,b'All over Connecticut',3
290197802,454715303163723776,1726.0,en,b'Somewhere',5
20018543,438282467414265856,102.0,en,b'',1
465833678,441395774434582528,1852.0,en,b'',2
10668352,438281972704485377,2514.0,en,b'Louisville Ky.',1
66114517,453622541647478784,3904.0,en,b'Westminster MD',4
40230853,438906207597002752,141.0,en,b'Maryland USA',2
2277801272,438272844628516865,454.0,en,b'NJ',1
335363522,453557342299500544,5289.0,en,b'Boston College',6
17385687,438273737457016833,319.0,en,b'',1
418267587,438297211722420224,1356.0,en,b'',1
976663652,438310749509672960,881.0,en,b'Harlem NYC',1
415796656,444315186753581057,1406.0,en,b'Oklahoma',6
422676936,438299067555528704,273.0,en,b'Cairo - egypt',1
93500844,438296458849423360,4307.0,en,b'PA to Vegas and back again',1
38950884,451911162205315072,2435.0,en,b'North of Boston ',3
32610875,453979525450178560,5309.0,en,b'St. Paul MN',4
1916974057,438290798132486144,1951.0,en,b'London Ontario',1
139467518,438298498338131969,142.0,en,b'WDC',1
2353307797,454243989181706240,123.0,en,b'',7
1179124274,454545849524436992,45.0,en,b'',13
1908652999,438296308869111808,187.0,en,b'Siiver Spring MD',1
325258622,448824690862088192,1965.0,en,b'Ohio USA',2
2278092252,447509793343684609,1156.0,en,b'',2
15951166,438292978411372544,8114.0,en,b'United States',1
410941088,454245529334329344,1914.0,en,b'Virginia USA',4
42108810,452228335440257024,417.0,en,b'Nevada',3
344658101,454148687946870784,7260.0,en,b'BAYONNE NJ to NYC to MAGOG QUE',6
18785467,456156490785492993,14859.0,en,b'Colorado',4
551038877,451729813880180736,1727.0,en,b'',5
201378937,438309243716767744,14254.0,en,b'Florida',1
1701044581,438291139460751360,8112.0,en,b'',1
459813233,450044110620336128,246.0,en,b'Northeast USA',9
106207091,438310716073070592,522.0,en,b'Dallas TX',1
486312596,438297992768917505,131.0,en,b'Cleveland ohio',1
14123126,438300433623154688,1086.0,en,b'San Francisco CA',1
22672139,438318286821146624,408.0,en,b'Nashville TN',1
65649288,439544229581180929,1231.0,en,b'Baton Rouge LA',2
720237120,438325363945791488,439.0,en,b'Proud citizen of the world. ',1
21397681,438314467362082816,5002.0,en,b'Hordle (Hants) & Middx/London',1
16287322,442500951148994560,11181.0,en,b'Minneapolis',6
332349026,438324338052583424,73.0,en,b'United States Of America',1
1534093321,438316037549719552,680.0,en,b'U.S. ARMY(11B)#Vet - Michigan',1
306463396,438325654862721025,35.0,en,b'Louisiana USA',1
233395841,438322609843752960,120.0,en,b'San Diego County',1
331199197,438317818871029760,9879.0,en,b'CNBC',1
329465726,438319865196474368,1501.0,en,b'New York NY',1
174142294,438322686948024320,396.0,en,b'USA',1
1498689188,454246510482710528,210.0,en,b'Montgomery County MD',6
976927400,448842221157371904,111.0,en,b'',2
427522630,438325104683286528,736.0,en,b'East Tennessee',1
2281561730,454619845879803904,422.0,en,b'',9
223167998,452100864296357888,816.0,en,b'Tlaxcala M\xc3\xa9xico',17
243217334,450751681509093376,5115.0,en,b'Washington DC',2
256092060,454421848550162432,73.0,en,b'',5
20105935,438317357149454336,12275.0,en,b'NYC',1
402966961,438323907381448704,317.0,en,b'Cleveland OH',1
27765177,440686283040772096,1829.0,en,b'Brantford',3
131883835,438330598932107264,1542.0,en,b'outside D.C.',1
758354929,448831270420615168,1057.0,en,b'',3
154592265,438333874859282432,4080.0,en,b'',2
887259589,438333072824479745,1872.0,en,b'Ontario',1
2342611741,450052757941006336,155.0,en,b'Tolland CT',8
17073913,438332761091215360,158461.0,en,b'Ontario Canada',1
413615788,441544317329756160,826.0,en,b'Connecticut and New York',4
339299654,438328647343026176,163.0,en,b'',1
385110395,438328345655140352,370.0,en,b'Georgia USA',1
586167518,438333438269984769,272.0,en,b'',1
335455133,438329166912815104,520.0,en,b'Pennsylvania USA',1
993467755,450043612181430272,1472.0,en,b'Minneapolis',26
313037820,454148434606321664,3448.0,en,b'Los Angeles CA',9
15346695,438333072811900928,64194.0,en,b'Ontario Canada',1
54236760,438339338116407296,16025.0,en,b'Toronto Ontario Canada',1
19604455,441687497819815937,5561.0,en,b'Connecticut',2
47377728,438337133455998976,2109.0,en,b'Toronto Ontario',1
58502105,438337175760175106,569.0,en,b'sherbrooke Qc Canada',1
19785310,438782435061284864,24580.0,en,b'Windsor Heights Iowa',3
30244331,438335136120061952,447.0,en,b'Fayetteville AR',2
76426965,438339541745668097,1203.0,en,b'Ottawa Ontario Canada',1
82512057,438335178487115776,9146.0,en,b'CT',1
21228708,438339017495834624,407012.0,en,b'New York NY',1
109134853,438339585362231296,396.0,en,b'',2
1655358018,438341086894120960,195.0,en,b'USA!',2
56917803,438335075659153410,436.0,en,b'Toronto',1
104077046,438340498583867393,1005.0,en,b'',1
17074173,438336077246779392,123.0,en,b'Toronto  Ontario  CANADA ',1
500297431,452239766805684225,1126.0,en,b'',2
203543496,438338064751263744,1325.0,en,b'TorontoON',1
55606515,438334977491886080,140.0,en,b'',1
20176228,438335063269183488,154.0,en,b'Clarington Ontario',1
117475225,438336712326914048,86.0,en,b'GTA - Ontario',1
95938864,438335201286975488,29905.0,en,b'Toronto Canada',1
867302666,438334904225382400,5047.0,en,b'Toronto',1
85021892,451800424534659072,995.0,en,b'Unceded Tongva land Pasadena CA USA',2
537764816,438334888840667136,3440.0,en,b'Brampton Ontario',1
27610274,438337779765096448,145.0,en,b'The Shwa ON',1
23130850,441250573690474496,1318.0,en,b'Courtice Ontario Canada',5
37708365,454271237183639552,2048.0,en,b'',2
228100871,443845631204155392,2678.0,en,b'Silver Spring MD',2
610298065,438341772872142849,46.0,en,b'Toronto',1
121576727,452208993771872256,3203.0,en,b'773/832/901/662-601/219',3
473168587,438344140355420161,1048.0,en,b'College Station TX',1
14851290,438344853915963392,31640.0,en,b'Jacksonville FL',1
30790794,438345277293211648,3540.0,en,b'Where He leads.',1
600181802,441984084781187072,379.0,en,b'',2
14470102,438343749778038784,2816.0,en,b'Hamilton Ontario',1
1244968484,438343910318829569,447.0,en,b'',1
450868260,438375366315761664,1180.0,en,b'Oshawa',2
7273952,438344475564187648,1710.0,en,b'Toronto ON',1
158129535,438344867203534848,269808.0,en,b'Atlanta GA',1
32514178,438342908912345088,316.0,en,b'Sarasota FL',1
16975896,452133175670489089,1591.0,en,b'Los Angeles CA',2
33890561,438343806522757120,1571.0,en,b'North Carolina USA',1
2190594374,448977700183896064,2162.0,en,b'United States',3
367371190,438343709273251840,2763.0,en,b'289 Queenston Road Hamilton',1
33082635,454605203493224448,5860.0,en,b'Minneapolis MN',12
96930142,451031093714493441,170.0,en,b'PrattvilleAl',4
33655512,452088386560749569,8412.0,en,b'Arlington Virginia',6
207584924,438346911310172160,4837.0,en,b'venezuela',1
2342243143,438400481807712256,27.0,en,b'Rexburg Idaho',5
155640818,442803862735708161,2944.0,en,b'',10
14142000,451887215405445120,12356.0,en,b'Columbus OH',3
38958766,438347347563921409,2611.0,en,b'',1
594581198,438349478597513216,461.0,en,b'Denver CO',1
1308106963,454024770799931392,916.0,en,b'',34
1159930124,455413116789346304,1794.0,en,b'3rd Planet NW hemi-quad',37
67513530,438347658298548224,1269.0,en,b'Lexington Missouri',1
98909375,454638521244856320,4204.0,en,b'Washington DC',4
935394751,438347212720857089,195.0,en,b'',1
1379375508,438349883784060928,164.0,en,b'Virginia',1
30931767,438348185267101696,1820.0,en,b'Stamford CT',1
1016525341,438349096529584128,2406.0,en,b'Indianapolis IN',1
243209173,438349108990849025,1565.0,en,b'Texas 78750',1
20169332,446353652806979584,6388.0,en,b'',3
26594419,438355363465687040,23589.0,en,b'Baton Rouge Louisiana',1
109648780,444004577625776128,13695.0,en,b'London UK',4
271637367,438353895320854528,900.0,en,b'',1
21712195,438354781157875712,40.0,en,b'Fargo',2
35666789,455819978843750400,6489.0,en,b'St. Paul MN',22
76580378,438353341199163392,458.0,en,b'East end',1
22040284,438351488210186240,1465.0,en,b'Washington DC',1
144090338,438352213715337216,6992.0,en,b'CHICAGO',1
952036076,438350921681350656,1410.0,en,b'Sweden',1
1231268017,438353862718926848,442.0,en,b'McDonough Georgia',1
89266780,438354387719569408,275.0,en,b'canada',1
16581816,438376212096761856,1550.0,en,b'Washington DC',2
49337694,438354189656137728,2459.0,en,b'Richmond KY',2
221573322,438356954662977536,8278.0,en,b'Wisconsin',1
880715798,438356602950000640,694.0,en,b'Nova Scotia Canada',1
2198337368,451439204170747905,2263.0,en,b'Pensacola FL',4
22221695,448964591088074752,17234.0,en,b'Earth',3
1026162396,438350926756069377,672.0,en,b'NJ KTM SEA',1
66408591,453619156915863553,455.0,en,b'Baltimore MD',5
43918726,438356346925506560,4490.0,en,b'Upper Saddle River NJ',1
14552278,442759092323770368,6089.0,en,b'Hartford CT',4
1306720339,438350675702218752,7424.0,en,b'London Ontario',1
60603296,438846645065641984,4339.0,en,b'Hamilton Ontario',2
58627994,438365530349506560,2294.0,en,b'Los Angeles CA',1
379388041,438365991160918016,249.0,en,b'Vancouver British Columbia',1
2314719259,441697911819468800,139.0,en,b'Roanoke Virginia',2
280435261,438367705880870912,305.0,en,b'Richmond VA',1
10787612,438366473753722881,539.0,en,b'Washington DC',2
274300708,443772403525894144,1606.0,en,b'Etobicoke Ontario Canada',2
1117234123,438360830300946432,1295.0,en,b'Idaho Falls ID',1
262881729,438361168982192128,3116.0,en,b'Texas',1
473265732,438363351920676866,2396.0,en,b'Plantation FL',1
538874877,455134903768592384,1496.0,en,b'Missouri',6
239934637,438363215420862464,930.0,en,b'',1
1025073326,439101381220532225,3081.0,en,b'Minneapolis Minnesota',4
33996276,438362135778041856,12972.0,en,b'Chicago IL',1
297020666,438361016926105601,1579.0,en,b'niagara region',1
168594200,454361548325019648,4499.0,en,b'',19
33510975,438360835917086720,482.0,en,b'In My Own World',1
