"user_id_str","id_str","followers_count","lang","location","PLSC508","lat","lng","country","state"
345510301,447530029635760128,4677,"en","",2,NA,NA,NA,NA
121182928,436872157289652224,809,"en","Mapleton ND",1,NA,NA,NA,NA
181336988,436871997306716160,293,"en","New Jersey Shore",1,NA,NA,NA,NA
134903996,439432308098359296,3291,"en","",3,NA,NA,NA,NA
1061244541,450001226038779904,85,"en","",2,NA,NA,NA,NA
475287482,436869840075489280,3905,"en","Providence RI",1,NA,NA,NA,NA
260892418,454978153107451904,1244,"en","Belly-of-the-Beast",2,NA,NA,NA,NA
27654305,436875282150993920,204,"en","GA",1,NA,NA,NA,NA
5571722,448099838924578816,5826,"en","Wisconsin US",2,NA,NA,NA,NA
87957969,454092665181978624,48098,"en","Between Tampa & Orlando",10,NA,NA,NA,NA
250065012,438331248587857920,2238,"en","Indianapolis IN",2,NA,NA,NA,NA
301474643,441316105794367488,24183,"en","NYC/Bay Area/LA/DC",2,NA,NA,NA,NA
249848844,436876861780398080,308,"en","",1,NA,NA,NA,NA
21353546,436877229763489792,183,"en","Not in Toledo OH! ",1,NA,NA,NA,NA
42323777,436869780805410816,1336,"en","Champaign Illinois",1,NA,NA,NA,NA
52510382,443015674550427648,3310,"en","New York / Washington",2,NA,NA,NA,NA
830220823,436870668114620416,804,"en","Lexington KY",1,NA,NA,NA,NA
1158124159,436872007552995328,748,"en","",1,NA,NA,NA,NA
274585158,436869176829816832,3782,"en","USA",1,NA,NA,NA,NA
94496174,441636883106660352,1353,"en","Beside the Ocean FL",3,NA,NA,NA,NA
717472387,436885915437662208,36,"en","at work or home",1,NA,NA,NA,NA
40341951,436882995165683712,37,"en","Burnsville MN",1,NA,NA,NA,NA
503662020,436886812855107584,9618,"en","Berlin",1,NA,NA,NA,NA
250320113,441438302952902656,512,"en","Portland OR",3,NA,NA,NA,NA
14646994,436879443144224768,4858,"en","Beacon NY",1,NA,NA,NA,NA
1301113286,439500882783514624,167,"en","MO",2,NA,NA,NA,NA
69033184,436882031620800512,583,"en","Toronto",1,NA,NA,NA,NA
209577602,436883834207227904,1028,"en","",1,NA,NA,NA,NA
256531942,436879979981570048,1000,"en","Greenville SC",1,NA,NA,NA,NA
18144320,436883437396713472,379,"en","New York",1,NA,NA,NA,NA
214323762,443560733260136448,443,"en","Roanoke VA",2,NA,NA,NA,NA
556237064,436878797447917568,657,"en","Hudson Union and Somerset Counties NJ",1,NA,NA,NA,NA
38160901,436879477776609280,4442,"en","London",1,NA,NA,NA,NA
875373108,436878846408024064,325,"en","",1,NA,NA,NA,NA
1492883130,436886756726960128,134,"en","",1,NA,NA,NA,NA
598774768,436881221394509824,551,"en","Broad Ripple Village",1,NA,NA,NA,NA
15266123,436879681955303424,362,"en","Toronto",2,NA,NA,NA,NA
434770898,436884368271740928,361,"en","Niagara",1,NA,NA,NA,NA
745639369,436885181845471232,270,"en","Carthage North Carolina",1,NA,NA,NA,NA
274624128,436885498049855488,539,"en","New York City",1,NA,NA,NA,NA
2352602189,436885896336777216,4797,"en","Occupied Tocobaga Territory",1,NA,NA,NA,NA
1148582346,436882706472112128,270,"en","",1,NA,NA,NA,NA
50454317,436881770383155200,2439,"en","Yuu\xc5\x82u\xca\x94i\xc5\x82\xca\x94at\xe1\xb8\xa5 (Ucluelet BC)",1,NA,NA,NA,NA
410135192,446482299840765952,4581,"en","Chicagoland USA via NYC ",2,NA,NA,NA,NA
752409319,436881883939340288,493,"en","Tenggarong Indonesia",1,NA,NA,NA,NA
885972757,436882395279945728,529,"en","Lafayette Indiana",1,NA,NA,NA,NA
32981486,452182412483510272,6787,"en","Gurgaon \xf0\x9f\x8c\x8d \xf0\x9f\x8c\x8f \xf0\x9f\x8c\x8e world",3,NA,NA,NA,NA
345001664,436894230221291520,4947,"en","Louisiana USA",1,NA,NA,NA,NA
1425992982,436887634552451072,326,"en","DC",1,NA,NA,NA,NA
332058313,436887638558003200,274,"en","901 Tower Dr. Suite 420 Troy ",1,NA,NA,NA,NA
1057183506,436894444437381120,240,"en","Cheektowaga NY",1,NA,NA,NA,NA
2210052036,436892170738352128,248,"en","",1,NA,NA,NA,NA
48407857,436889030245236736,135,"en","East Coast",1,NA,NA,NA,NA
52603059,436893069690929152,299,"en","MLB",1,NA,NA,NA,NA
119859075,436892573282488320,1781,"en","St Louis MO",1,NA,NA,NA,NA
47303841,453504334949392384,1460,"en","Western Australia",3,NA,NA,NA,NA
2149877634,436892925285638144,237,"en","Vermont",1,NA,NA,NA,NA
124776946,445354344914116608,17328,"en","United States",2,NA,NA,NA,NA
111618237,436894782481104896,2171,"en","Muncie IN",1,NA,NA,NA,NA
1134988220,436889522300006400,1068,"en","Atlanta GA",1,NA,NA,NA,NA
336221131,454677558856921088,3191,"en","",4,NA,NA,NA,NA
49027842,436893710404435968,647,"en","Malibu",1,NA,NA,NA,NA
110211311,436895103290847232,999,"en","Muncie Indiana",1,NA,NA,NA,NA
825381576,436890678954430464,271,"en","",1,NA,NA,NA,NA
198200320,436894741176025088,113,"en","MD",1,NA,NA,NA,NA
222195455,436901575744040960,280,"en","Washington DC",1,NA,NA,NA,NA
35808844,436900623997349888,19109,"en","United States",1,NA,NA,NA,NA
1084710888,436896803104231424,3248,"en","Fairfax County VA",2,NA,NA,NA,NA
1526449404,436898285266419712,123,"en","Pennsylvania",1,NA,NA,NA,NA
18390151,436898345425334272,515,"en","NY NY",1,NA,NA,NA,NA
882551683,452098900480905216,2282,"en","DC/Occupied Piscataway Land",5,NA,NA,NA,NA
2157236930,436898843334959104,630,"en","USA",1,NA,NA,NA,NA
30792590,436898010434646016,4387,"en","Brooklyn NY & Beyond",1,NA,NA,NA,NA
2250148177,436898345194627072,530,"en","Golden Isles Of GA",1,NA,NA,NA,NA
423083383,436900414798041088,1782,"en","Fryton",1,NA,NA,NA,NA
232023659,438804874810376192,9928,"en","",2,NA,NA,NA,NA
568422264,453195317073035264,1045,"en","North Dakota",2,NA,NA,NA,NA
243620562,443188479959531520,1259,"en","New York NY",7,NA,NA,NA,NA
22245836,436903517413195776,80,"en","",1,NA,NA,NA,NA
52652363,436907441641381888,900,"en","Canada",1,NA,NA,NA,NA
257983463,436905341238775808,2035,"en","Minnesota",1,NA,NA,NA,NA
19577027,436903714477993984,4769,"en","Hometown USA ",1,NA,NA,NA,NA
253289408,436903217616945152,875,"en","Harrisburg Pennsylvania",1,NA,NA,NA,NA
15910338,453234605022138368,3340,"en","Detroit MI",2,NA,NA,NA,NA
27923017,436903687936434176,286,"en","",1,NA,NA,NA,NA
176290724,436906207823949824,2746,"en","Wisconsin USA",1,NA,NA,NA,NA
2263315537,436903510248919040,383,"en","Albuquerque NM",1,NA,NA,NA,NA
278216480,447043828965330944,5733,"en","Madison WI",3,NA,NA,NA,NA
19882557,452063562324660224,154,"en","North Carolina USA",3,NA,NA,NA,NA
265664213,436904255195471872,2775,"en","Jeddah Saudi Arabia",1,NA,NA,NA,NA
179993806,454335140031127552,6141,"en","Minnesota USA",6,NA,NA,NA,NA
515784343,454277976129933312,1916,"en","Land of Lincoln",3,NA,NA,NA,NA
85030289,436908646492942336,1093,"en","Minnesota",1,NA,NA,NA,NA
1394976668,436907589927182336,987,"en","United Kingdom",1,NA,NA,NA,NA
130333990,436904179290734592,799,"en","",1,NA,NA,NA,NA
372917631,450069364033994752,376,"en","Charlotte NC",3,NA,NA,NA,NA
774974118,436903357509156864,3593,"en","",1,NA,NA,NA,NA
266949262,436905531681153024,610,"en","Inglewood CA",1,NA,NA,NA,NA
19546277,436908481862713344,1485151,"en","New York NY",1,NA,NA,NA,NA
9407792,436904498607292416,1653,"en","Orlando",1,NA,NA,NA,NA
269983326,436903970179514368,520,"en","",1,NA,NA,NA,NA
466319594,436913347418935296,6754,"en","",1,NA,NA,NA,NA
33754134,436912236045422592,411,"en","The Windy City USA",1,NA,NA,NA,NA
18982396,436911015343980544,22143,"en","New York",1,NA,NA,NA,NA
325830217,454368506621202432,2408116,"en","Washington D.C.",8,NA,NA,NA,NA
27775589,439785727270731776,3485,"en","",2,NA,NA,NA,NA
23196051,436913582123397120,25314,"en","Chicago",1,NA,NA,NA,NA
455179104,436912689751670784,159,"en","Salt Lake City UT",1,NA,NA,NA,NA
306493036,436911393837551616,821,"en","Clovis California",1,NA,NA,NA,NA
1589406234,436914419134914560,132,"en","",1,NA,NA,NA,NA
95687597,451813503457046528,9056,"en","New York NY",3,NA,NA,NA,NA
116794366,436913445640732672,1067,"en","Portland Bar Harbor DC & Matsumoto Japan",1,NA,NA,NA,NA
343667118,436911172206354432,316,"en","",1,NA,NA,NA,NA
186700511,447612607449808896,3504,"en","Oklahoma USA",8,NA,NA,NA,NA
183349235,436914851341164544,5029,"en","ColGa/ATL Ga",2,NA,NA,NA,NA
1421171,436914981116731392,361,"en","Bar Harbor . Cambridge",1,NA,NA,NA,NA
557062637,453677828106502144,546,"en","Gresham  OR",7,NA,NA,NA,NA
803651448,454134658221875200,426,"en","Durant OK",2,NA,NA,NA,NA
20795482,436917500547457024,2712,"en","Springfield TN",1,NA,NA,NA,NA
20317002,436915380670320640,12510,"en","Fort Lauderdale FL",1,NA,NA,NA,NA
43139913,436916216452489216,1385,"en","Cowichan Valley",1,NA,NA,NA,NA
275596324,441967514059571200,4965,"en","Washington DC",5,NA,NA,NA,NA
129219624,436919830495510528,2523,"en","Twin Cities MN",1,NA,NA,NA,NA
402732269,436915819986305024,3431,"en","New York",1,NA,NA,NA,NA
365065598,441732962594217984,426,"en","Middle of Nowhere",3,NA,NA,NA,NA
385238559,436915711273758720,41,"en","",1,NA,NA,NA,NA
19195094,440293244526936064,14265,"en","Washington DC",2,NA,NA,NA,NA
19720190,449325423860940800,182,"en","West Hartford CT",5,NA,NA,NA,NA
46676022,453172850082328576,326,"en","#BoldNorth",2,NA,NA,NA,NA
32503059,436915191910260736,944,"en","",1,NA,NA,NA,NA
162485114,444609496522821632,2831,"en","Seattle ",3,NA,NA,NA,NA
296385161,436914731333742592,10222,"en","Washington DC",1,NA,NA,NA,NA
822335473,436919550492176384,788,"en","Here",1,NA,NA,NA,NA
37052689,455832421628674048,4879,"en","Richfield MN",12,NA,NA,NA,NA
30027858,436922408033738752,3121,"en","Boston MA",1,NA,NA,NA,NA
35702398,436921704221536256,1849,"en","Whitnash England",1,NA,NA,NA,NA
80428362,436920273212698624,4768,"en","Dallas Texas",1,NA,NA,NA,NA
55387340,436921480988094464,5160,"en","Rabat & London",1,NA,NA,NA,NA
257152610,436922327528669184,252,"en","",1,NA,NA,NA,NA
101064918,436920168803864576,201,"en","Chicago IL",1,NA,NA,NA,NA
142397957,436921620696154112,1285,"en","Pennsylvania",1,NA,NA,NA,NA
210097319,436922012829642752,704,"en","",1,NA,NA,NA,NA
14521701,436921625527996416,552,"en","Los Angeles CA",1,NA,NA,NA,NA
193963101,456212409519075328,1393,"en","Oakland CA",5,NA,NA,NA,NA
585129424,436921383067844608,277,"en","Portland Oregon",1,NA,NA,NA,NA
375708690,436921410737680384,6317,"en","Moon",1,NA,NA,NA,NA
850230607,441756776221122560,367,"en","Born and bred Masshole",2,NA,NA,NA,NA
366299448,439205422621523968,161,"en","Long Island New York",2,NA,NA,NA,NA
86359331,436920860025569280,4273,"en","NYC \xe2\x86\x94 DC",1,NA,NA,NA,NA
1071778812,436921419662761984,512,"en","Sacramento CA",1,NA,NA,NA,NA
286015143,436922106778234880,114,"en","Moskva",1,NA,NA,NA,NA
160959422,436921409571676160,1973,"en","#BLM",1,NA,NA,NA,NA
45211385,436921966982086656,757,"en","Milford Connecticut",1,NA,NA,NA,NA
1453871911,436921377204232192,247,"en","Ayer MA",1,NA,NA,NA,NA
1723722306,436925025493721088,343,"en","Loveland OH",1,NA,NA,NA,NA
34956941,454046571068669952,411,"en","Houston TX",3,NA,NA,NA,NA
271025834,436923795404636160,176,"en","Evanston IL",1,NA,NA,NA,NA
171318608,436924108333268992,460,"en","Borobudur Indonesia",1,NA,NA,NA,NA
28356688,436923906285260800,967,"en","666 ",1,NA,NA,NA,NA
261643568,436923311231336448,405,"en","\xd9\x81\xd9\x8a \xd9\x82\xd9\x84\xd8\xa8 \xd8\xad\xd8\xa8\xd9\x8a\xd8\xa8\xd8\xaa\xd9\x8a \xd9\x86\xd9\x88\xd8\xb1 \xd8\xa7\xd9\x84\xd8\xb9\xd9\x8a\xd9\x86",1,NA,NA,NA,NA
349394152,436924924553220096,1543,"en","Miami FL",1,NA,NA,NA,NA
25946131,436924191288209408,572,"en","Chicago",1,NA,NA,NA,NA
19043634,436925158889369600,220,"en","Ct",1,NA,NA,NA,NA
1426364527,443929789166936064,465,"en","",3,NA,NA,NA,NA
16672155,452134074463694848,728,"en","US",4,NA,NA,NA,NA
1852297628,436923497559105536,72,"en","",1,NA,NA,NA,NA
200148528,436922640671191040,60,"en","",1,NA,NA,NA,NA
322074102,436922843117268992,3215,"en","Gypsy",1,NA,NA,NA,NA
2352551421,436922613206884352,1818,"en","London England",1,NA,NA,NA,NA
33343296,436922898604118016,915,"en","Arizona",1,NA,NA,NA,NA
27063447,436924041942028288,751,"en","Granger Indiana USA",1,NA,NA,NA,NA
581091023,436925348911931392,1206,"en","USA",1,NA,NA,NA,NA
763844329,447062923312373760,241,"en","",2,NA,NA,NA,NA
2356650905,437285337858342912,313,"en","",2,NA,NA,NA,NA
155117286,436925428393984000,803,"en","Reno Nv",1,NA,NA,NA,NA
1561052720,453220138184343552,326,"en","",5,NA,NA,NA,NA
293764900,436928628547280896,6353,"en","Echidna Land",1,NA,NA,NA,NA
242476733,436927318041583616,2431,"en","Hartford CT USA",1,NA,NA,NA,NA
22523286,436926058302943232,485,"en","Oregon USA",1,NA,NA,NA,NA
48841248,436926579025797120,4142,"en","-south of the middle-",1,NA,NA,NA,NA
334496392,436927166199382016,138,"en","",1,NA,NA,NA,NA
220543890,436925638759309312,1261,"en","\xe5\x98\x89\xe7\xbe\xa9\xe5\xb8\x82 \xe5\x8f\xb0\xe7\x81\xa3 \xf0\x9f\x87\xb9\xf0\x9f\x87\xbc",1,NA,NA,NA,NA
423575057,449313610888519680,630,"en","Chicago ",3,NA,NA,NA,NA
1724202330,436933723981111296,39,"en","Miami",1,NA,NA,NA,NA
27114485,436936950873088000,1773,"en","East coast USA",1,NA,NA,NA,NA
354518759,436935545860542464,181,"en","Shawnee KS",1,NA,NA,NA,NA
2344366489,452184156303151104,211,"en","Los Angeles CA",6,NA,NA,NA,NA
2321856127,436934002000527360,727,"en","Philadelphia PA",1,NA,NA,NA,NA
1321465232,452133458421108736,3331,"en","i love my rescued greyhound ",2,NA,NA,NA,NA
278816980,436929948771557376,3518,"en","Joliet Illinois",1,NA,NA,NA,NA
370909744,440953187898765312,1743,"en","New York NY",2,NA,NA,NA,NA
2356686731,437309514032119808,35,"en","Maryland",3,NA,NA,NA,NA
983419375,436935284744548352,7194,"en","Greater NYC",1,NA,NA,NA,NA
1001635886,453875958060023808,224,"en","",7,NA,NA,NA,NA
524396430,444077040988196864,484443,"en","The Internet",2,NA,NA,NA,NA
21789550,436930128250015744,1070,"en","Oakland CA",1,NA,NA,NA,NA
265523983,436932645792907264,2495,"en","United States",1,NA,NA,NA,NA
574184137,455495402704236544,3771,"en","Georgia USA",8,NA,NA,NA,NA
379936422,436931352639074304,15664,"en","757 CLEVELAND AVENUE SW SUITE ",1,NA,NA,NA,NA
112185871,436933412684042240,325,"en","London UK",1,NA,NA,NA,NA
190158931,436939510526386176,113,"en","Aurora Colorado",1,NA,NA,NA,NA
1912522274,444079199960047616,28410,"en","\xf0\x9f\x8c\x90",2,NA,NA,NA,NA
1905311078,436943095406399488,744,"en","Jacksonville FL",1,NA,NA,NA,NA
724301028,438430136875376640,364,"en","The Barnes",5,NA,NA,NA,NA
260751186,436942272454983680,3914,"en","Nigeria.",1,NA,NA,NA,NA
145423396,436994821044330496,142,"en","",2,NA,NA,NA,NA
31060952,436940389518290944,846,"en","Austin Texas",1,NA,NA,NA,NA
195811883,436938708638392320,5310,"en","Atlanta GA",1,NA,NA,NA,NA
241264119,436937341446672384,5201,"en","In the Spiral",1,NA,NA,NA,NA
86338557,451420228912566272,3155,"en","Las VegasClark County Nevada",4,NA,NA,NA,NA
409666357,436937643587149824,118,"en","Portland OR",1,NA,NA,NA,NA
475935610,436937143924318208,214,"en","Highland Park NJ",1,NA,NA,NA,NA
104684400,436937233514659840,298,"en","California USA",1,NA,NA,NA,NA
28175222,436942710973292544,184,"en","Athens TX",1,NA,NA,NA,NA
13595672,436941343496339456,360,"en","Danbury CT - USA",1,NA,NA,NA,NA
43362671,452198497077301248,1066,"en","Colorado",7,NA,NA,NA,NA
321445693,436940940700553216,141,"en","Philadelphia PA",1,NA,NA,NA,NA
946246410,436940915781824512,166,"en","",1,NA,NA,NA,NA
261249773,436939943370162176,167,"en","The Midwest USA",1,NA,NA,NA,NA
33213714,449320279131824128,225,"en","Manhattan LI & delray beach ",3,NA,NA,NA,NA
508129744,453327003778035712,208,"en","",2,NA,NA,NA,NA
277391420,436946388153536512,252,"en","Bournemouth (exiled)",1,NA,NA,NA,NA
193288540,436944722318610432,40581,"en","The Diaspora",1,NA,NA,NA,NA
1961364770,453595521434001408,1582,"en","Baltimore MD",18,NA,NA,NA,NA
2293680158,444870456953163776,112,"en","U.S.A.",2,NA,NA,NA,NA
727150238,453999966185590784,777,"en","",2,NA,NA,NA,NA
16785950,454666659433689088,11086,"en","Detroit",8,NA,NA,NA,NA
377078196,436946176236347392,220,"en","New York",1,NA,NA,NA,NA
16721790,436949126597857280,493,"en","Raleigh NC",1,NA,NA,NA,NA
17402533,454409919995731968,2026,"en","",12,NA,NA,NA,NA
29908318,451478503314436096,440,"en","Washington DC",5,NA,NA,NA,NA
61577676,453186203609604096,6861,"en","",5,NA,NA,NA,NA
117137247,436944199963795456,5465,"en","Earth",1,NA,NA,NA,NA
197225943,455102171399585792,99,"en","\xf0\x9f\x90\xbb\xf0\x9f\x90\xbc",2,NA,NA,NA,NA
170473268,448176162913529856,4838,"en","Columbus OH",3,NA,NA,NA,NA
34299038,448873711081250816,795,"en","USA",3,NA,NA,NA,NA
1973399574,454645682821799936,1166,"en","United States",5,NA,NA,NA,NA
1692530550,436949106603208704,51,"en","",1,NA,NA,NA,NA
1704947306,436943755283681280,269,"en","RTs \xe2\x89\xa0 endorsements",1,NA,NA,NA,NA
9408852,440963458532519936,1709,"en","New York NY",2,NA,NA,NA,NA
75594199,436954556933890048,92,"en","Solihull England",1,NA,NA,NA,NA
17999966,441730927740190720,10490,"en","EU | Merica | Coram Deo",2,NA,NA,NA,NA
64533011,446649266044289024,2063,"en","Indianapolis Indiana U.S.A.",2,NA,NA,NA,NA
323015776,436955493492224000,464,"en","Matrix",1,NA,NA,NA,NA
44358731,436958606252986368,1412,"en","Rochester NY",1,NA,NA,NA,NA
944664816,436961504420569088,287,"en","Toronto ",2,NA,NA,NA,NA
48125050,436953492876701696,270,"en","New Jersey USA",1,NA,NA,NA,NA
362428898,436951954082648064,6687,"en","NOLA made Son of the South!\xf0\x9f\x92\x99",1,NA,NA,NA,NA
15429807,436954866447958016,9309,"en","Washington DC",1,NA,NA,NA,NA
16063762,436961508904271872,4210,"en","Washington D.C.",1,NA,NA,NA,NA
737107176,436956236987527168,429,"en","Washington DC",1,NA,NA,NA,NA
18673125,436956501018939392,13327,"en","",1,NA,NA,NA,NA
189389598,436953966061318144,589,"en","Boulder CO",1,NA,NA,NA,NA
1152140126,436959976637341696,1313,"en","Somerville MA",1,NA,NA,NA,NA
370030857,436953499033538560,261,"en","Kalamazoo MI",1,NA,NA,NA,NA
307444090,454632698347134976,115,"en","Fort WorthTexas",2,NA,NA,NA,NA
183341278,436958965533261824,3599,"en","Brooklyn NY",1,NA,NA,NA,NA
17545253,436963366674784256,6408,"en","Montreal Canada",1,NA,NA,NA,NA
30369561,436964745699016704,293,"en","where the fuck am i im so lost",1,NA,NA,NA,NA
224639957,441953987433357312,8736,"en","Washington DC",3,NA,NA,NA,NA
63105555,439502164210499584,854,"en","Cleveland OH",2,NA,NA,NA,NA
16032913,436964584508104704,7550,"en","Somerville MA",1,NA,NA,NA,NA
305979672,436963148244205568,190,"en","",1,NA,NA,NA,NA
1248585415,436964413141426176,1476,"en","LEtang-la-Ville",1,NA,NA,NA,NA
114840227,436966011821391872,16185,"en","WPLG Local10 News",1,NA,NA,NA,NA
1714118288,436968136869691392,175,"en","New Jersey",1,NA,NA,NA,NA
319885327,437435516712009728,715,"en","Lemon Grove CA",2,NA,NA,NA,NA
17499394,453203310175342592,12707,"en","San Francisco CA",5,NA,NA,NA,NA
14596185,447908974189223936,1505,"en","Maine USA",6,NA,NA,NA,NA
567930956,455973200501805056,5905,"en","Hyrum UT",52,NA,NA,NA,NA
63804050,436967659323006976,1916,"en","Boston MA | Charlotte NC",1,NA,NA,NA,NA
456265125,440858330622197760,2467,"en","Valley of the Sun",2,NA,NA,NA,NA
129318947,436968826862071808,3339,"en","North Carolina",1,NA,NA,NA,NA
489423546,451786527459516416,2488,"en","Chicago IL",5,NA,NA,NA,NA
15254714,436965695365349376,709,"en","Bordentown NJ",1,NA,NA,NA,NA
490404989,436973505314582528,1159,"en","",1,NA,NA,NA,NA
53508497,448847103629221888,789,"en","Pompano Beach FL",9,NA,NA,NA,NA
246629993,446694361808400384,2177,"en","Chicago IL.  UBC 58(union)",2,NA,NA,NA,NA
901537399,438796932056506368,24853,"en","USA",2,NA,NA,NA,NA
308672159,436973564668170240,333,"en","Banks of the Trent",1,NA,NA,NA,NA
598481798,436974710786899968,320,"en","United States",1,NA,NA,NA,NA
499908382,444203931447869440,1034,"en","Southport England",3,NA,NA,NA,NA
443932332,436976233922830336,1205,"en","",1,NA,NA,NA,NA
993637538,436969304282517504,574,"en","Ames Iowa",1,NA,NA,NA,NA
2198136254,436971916151492608,316,"en","Michigan - U.S.",1,NA,NA,NA,NA
8719302,449605946135027712,85066,"en","Baltimore",7,NA,NA,NA,NA
65467398,436972385632129024,6723,"en","Los Angeles CA",1,NA,NA,NA,NA
855844680,436977421263577088,30,"en","",1,NA,NA,NA,NA
56509129,436969633602863104,1211,"en","In Heaven ",1,NA,NA,NA,NA
39379891,436977949422522368,16545,"en","Mississippi USA",1,NA,NA,NA,NA
78158472,436969649998020608,167,"en","San Diego CA",1,NA,NA,NA,NA
432701806,436977971920764928,321,"en","Denton Tx to Waterford CT",1,NA,NA,NA,NA
307419445,436977965511888896,1736,"en","Grand Prairie TX",1,NA,NA,NA,NA
30861154,436978332371259392,2238,"en","Oslo Norge",1,NA,NA,NA,NA
46787978,436982854988615680,47,"en","New Jersey",1,NA,NA,NA,NA
2176444048,436984180418052096,395,"en","guess",1,NA,NA,NA,NA
39570802,450445619522719744,3462,"en","Washington DC",3,NA,NA,NA,NA
59022320,436984292103565312,9930,"en","Bethesda MD",1,NA,NA,NA,NA
133090586,436981823277510656,286,"en","",1,NA,NA,NA,NA
64301545,436979681548840960,3045,"en","Wilton Manors FL",1,NA,NA,NA,NA
63262233,451789296132173824,183748,"en","Washington DC",5,NA,NA,NA,NA
1361047658,441382070838132736,579,"en","Philadelphia PA",3,NA,NA,NA,NA
30747918,436986862063063040,1082,"en","",1,NA,NA,NA,NA
15989428,437670743812222976,333,"en","San Francisco | Santa Rosa",2,NA,NA,NA,NA
215792580,436982093844054016,3948,"en","A field of Texas bluebonnets",1,NA,NA,NA,NA
158767805,436981199131906048,83,"en","Dallas TX",1,NA,NA,NA,NA
49319546,436990043589074944,2160,"en","South Bend IN USA",1,NA,NA,NA,NA
1850097325,436991137736564736,514,"en","Atlanta GA",1,NA,NA,NA,NA
443266729,451762669402722304,497,"en","PSALM 25-19",2,NA,NA,NA,NA
254635621,452131449475702784,1765,"en","Pawtucket & Massachusett Lands",6,NA,NA,NA,NA
242804053,436990777886253056,405,"en","Egypt",1,NA,NA,NA,NA
21303986,436992600575582208,1689,"en","UK",1,NA,NA,NA,NA
1976481475,436990449253752832,322,"en","THAT CAROLINA BLUE BABY ",1,NA,NA,NA,NA
15755431,436992494375415808,1220,"en","Milwaukee Wisconsin USA ",1,NA,NA,NA,NA
382162756,436993501201694720,887,"en","America",1,NA,NA,NA,NA
513901331,436990808945086464,6119,"en","Boca Raton FL",1,NA,NA,NA,NA
22329930,436991133294403584,10856,"en","Oregon",1,NA,NA,NA,NA
1534082161,436989996281520128,423,"en","Humble Texas",1,NA,NA,NA,NA
19148284,436992454882258944,275,"en","Philadelphia PA",1,NA,NA,NA,NA
24830111,449660357775093760,775,"en","Minneapolis MN",3,NA,NA,NA,NA
848437099,436991472718852096,558,"en","Malta NY",1,NA,NA,NA,NA
21005456,436992339308199936,91,"en","Tennessee USA",1,NA,NA,NA,NA
31473039,436990025839173632,1096,"en","Washington DC",1,NA,NA,NA,NA
1560491755,436991928555425792,710,"en","Baltimore MD",1,NA,NA,NA,NA
1554446574,436992296106864640,174,"en","Brooklyn",1,NA,NA,NA,NA
126514376,436990775810097152,332,"en","Columbia S.C.",1,NA,NA,NA,NA
372523396,452133163721302016,40,"en","",4,NA,NA,NA,NA
148473927,454735293271117824,4787,"en","OCEAN BEACH SD CALIF",5,NA,NA,NA,NA
494983055,436994718979723264,325,"en","U.S.A.",1,NA,NA,NA,NA
1544395280,436998994938433536,176,"en","Portland Oregon",1,NA,NA,NA,NA
16774753,444512739135086592,3023,"en","Vienna",2,NA,NA,NA,NA
165816478,440445247424692224,140,"en","Saegertown Pennsylvania",3,NA,NA,NA,NA
2159630983,436994706883739648,438,"en","Under broke bitches skin \xf0\x9f\x98\x8e",1,NA,NA,NA,NA
371441475,436998562140811264,102,"en","",1,NA,NA,NA,NA
2346291187,436996497511821312,1239,"en","New York City",1,NA,NA,NA,NA
18235216,436995603155787776,28117,"en","Charlottesville VA",1,NA,NA,NA,NA
63195884,438804383686725632,2215,"en","",2,NA,NA,NA,NA
495564998,455336944793550848,416,"en","",3,NA,NA,NA,NA
169847055,436996489697431552,707,"en","",1,NA,NA,NA,NA
1400137549,451774254413930496,1397,"en","Silver Spring MD",7,NA,NA,NA,NA
44697591,436994308122869760,1954,"en","",1,NA,NA,NA,NA
1275851240,436993852545576960,2260,"en","sunset dreamin",1,NA,NA,NA,NA
192941253,441750398185926656,212,"en","NYC",2,NA,NA,NA,NA
261916059,449327022074888192,562,"en","Florida",4,NA,NA,NA,NA
377279295,436993927301042176,289,"en","Perth Scotland UK",1,NA,NA,NA,NA
264523987,444211137035243520,1932,"en","",6,NA,NA,NA,NA
1006463904,436996057277681664,152,"en","2900 Happiness",1,NA,NA,NA,NA
2319308466,436995424780427264,65,"en","",1,NA,NA,NA,NA
2166979577,436998744328773632,205,"en","Houston TX",1,NA,NA,NA,NA
26387452,439293827661062144,1124,"en","Hawaii",2,NA,NA,NA,NA
31478813,442079556451958784,2723,"en","New York NY",2,NA,NA,NA,NA
309900349,437004343540449280,2107,"en","Philadelphia PA",1,NA,NA,NA,NA
80378643,441622013019713536,2162,"en","Amherst Massachusetts",7,NA,NA,NA,NA
11632672,437001765011984384,304,"en","Seattle",1,NA,NA,NA,NA
232912876,437002684554838016,506,"en","",1,NA,NA,NA,NA
15655449,446401836732674048,15223,"en","NJ | NY",2,NA,NA,NA,NA
57215100,453232847969468416,27613,"en","Northern Indiana",3,NA,NA,NA,NA
492342191,437005092416286720,2655,"en","Vancouver Canada ",1,NA,NA,NA,NA
173011255,437004465942847488,1173,"en","Daydreaming of the beach....",1,NA,NA,NA,NA
1852211256,437003940824350720,3129,"en","Florida",1,NA,NA,NA,NA
30958413,437001846394454016,162,"en","Western Mass",1,NA,NA,NA,NA
69578552,437005046358605824,147,"en","Washington DC",1,NA,NA,NA,NA
212707756,452800300882333696,4362,"en","",2,NA,NA,NA,NA
